Datetime,K,D,med
20230116 123200,37.5,79.8024266688346,6335.398951659872
20230116 123300,37.5,79.18129913677866,6334.583576004659
20230116 123400,37.5,78.55711183583023,6333.762376237623
20230116 123500,37.5,77.92986476598931,6332.935352358765
20230116 123600,37.5,77.2995579272559,6332.102504368084
20230116 123700,37.5,76.66619131963,6331.263832265579
20230116 123800,37.5,76.0297649431116,6330.419336051252
20230116 123900,37.5,75.39027879770072,6329.569015725102
20230116 124000,16.666666666666668,74.33923615137122,6328.712871287129
20230116 124100,16.666666666666668,73.28917825824847,6327.850902737333
20230116 124200,16.666666666666668,72.24685771175042,6326.9986410405745
20230116 124300,16.666666666666668,71.21227451187707,6326.156086196855
20230116 124400,16.666666666666668,70.1854286586284,6325.323238206173
20230116 124500,83.33333333333333,70.47350969448807,6325.284410794021
20230116 124600,83.33333333333333,70.75638560625478,6325.247524752475
20230116 124700,83.33333333333333,71.03405639392852,6325.212580081537
20230116 124800,83.33333333333333,71.30652205750928,6325.179576781207
20230116 124900,83.33333333333333,71.57378259699708,6325.148514851485
20230116 125000,83.33333333333333,71.83583801239189,6325.11939429237
20230116 125100,83.33333333333333,72.09268830369373,6325.092215103863
20230116 125200,83.33333333333333,72.34433347090261,6325.066977285964
20230116 125300,83.33333333333333,72.59077351401851,6325.043680838672
20230116 125400,83.33333333333333,72.83200843304145,6325.022325761988
20230116 125500,83.33333333333333,73.0680382279714,6325.002912055911
20230116 125600,83.33333333333333,73.2988628988084,6324.985439720443
20230116 125700,83.33333333333333,73.52448244555241,6324.969908755582
20230116 125800,83.33333333333333,73.74489686820344,6324.956319161328
20230116 125900,83.33333333333333,73.9601061667615,6324.944670937682
20230116 130000,83.33333333333333,74.17011034122662,6324.934964084644
20230116 130100,83.33333333333333,74.37490939159873,6324.927198602213
20230116 130200,83.33333333333333,74.57450331787788,6324.92137449039
20230116 130300,83.33333333333333,74.76889212006405,6324.917491749175
20230116 130400,83.33333333333333,74.95807579815727,6324.915550378567
20230116 130500,83.33333333333333,75.1420543521575,6324.915550378567
20230116 130600,83.33333333333333,75.32082778206475,6324.917491749175
20230116 130700,83.33333333333333,75.49439608787907,6324.92137449039
20230116 130800,100.0,75.98955665522129,6325.1232770335855
20230116 130900,100.0,76.47627648079114,6325.325179576781
20230116 131000,100.0,76.95455556458862,6325.5270821199765
20230116 131100,100.0,77.4243939066137,6325.925063094544
20230116 131200,100.0,77.88579150686638,6326.3211026985055
20230116 131300,100.0,78.3387483653467,6326.715200931858
20230116 131400,100.0,78.78326448205462,6327.107357794603
20230116 131500,100.0,79.21933985699013,6327.497573286741
20230116 131600,100.0,79.64697449015328,6328.278004271016
20230116 131700,100.0,80.06616838154403,6329.052611143467
20230116 131800,100.0,80.4769215311624,6329.821393904096
20230116 131900,100.0,80.87796782774252,6330.584352552903
20230116 132000,100.0,81.2693072712844,6331.341487089885
20230116 132100,100.0,81.65093986178805,6332.092797515045
20230116 132200,100.0,82.02286559925342,6332.838283828383
20230116 132300,100.0,82.38508448368057,6333.577946029897
20230116 132400,100.0,82.73759651506947,6334.311784119588
20230116 132500,100.0,83.0798908064181,6335.039798097457
20230116 132600,100.0,83.4119673577265,6335.761987963502
20230116 132700,100.0,83.73382616899463,6336.4783537177245
20230116 132800,100.0,84.04546724022248,6337.188895360125
20230116 132900,100.0,84.34689057141009,6337.893612890701
20230116 133000,100.0,84.63809616255745,6338.592506309455
20230116 133100,100.0,84.92930175370478,6339.285575616385
20230116 133200,100.0,85.22050734485212,6339.972820811493
20230116 133300,100.0,85.51171293599948,6340.654241894777
20230116 133400,100.0,85.80291852714683,6341.32983886624
20230116 133500,100.0,86.09412411829418,6341.999611725879
20230116 133600,100.0,86.38532970944154,6343.251795767812
20230116 133700,100.0,86.67653530058888,6344.4923315861
20230116 133800,100.0,86.96774089173623,6345.721219180741
20230116 133900,58.333333333333336,86.44195301883131,6345.958066394875
20230116 134000,91.66666666666667,86.57784896136673,6346.977285963891
20230116 134100,100.0,86.87876140555232,6348.1828771112405
20230116 134200,100.0,87.17967384973791,6349.376820034945
20230116 134300,100.0,87.48058629392351,6350.559114735003
20230116 134400,100.0,87.78149873810911,6351.729761211415
20230116 134500,100.0,88.0824111822947,6352.888759464182
20230116 134600,100.0,88.38332362648029,6354.036109493302
20230116 134700,100.0,88.68423607066589,6355.171811298777
20230116 134800,100.0,88.9851485148515,6356.295864880606
20230116 134900,100.0,89.28606095903707,6357.408270238789
20230116 135000,100.0,89.58697340322267,6358.509027373326
20230116 135100,100.0,89.88788584740828,6359.598136284217
20230116 135200,33.333333333333336,88.8816087491102,6359.1069695204815
20230116 135300,33.333333333333336,87.8882741215298,6358.619685497962
20230116 135400,33.333333333333336,86.90788196466707,6358.136284216657
20230116 135500,33.333333333333336,85.94043227852197,6357.656765676567
20230116 135600,33.333333333333336,84.98592506309454,6357.181129877694
20230116 135700,33.333333333333336,84.04436031838478,6356.709376820035
20230116 135800,33.333333333333336,83.11573804439269,6356.241506503591
20230116 135900,33.333333333333336,82.20005824111823,6355.777518928364
20230116 140000,33.333333333333336,81.29732090856145,6355.31741409435
20230116 140100,33.333333333333336,80.40752604672232,6354.861192001553
20230116 140200,33.333333333333336,79.53067365560084,6354.408852649971
20230116 140300,33.333333333333336,78.66676373519705,6353.960396039604
20230116 140400,33.333333333333336,77.81579628551091,6353.515822170452
20230116 140500,33.333333333333336,76.97777130654241,6353.075131042516
20230116 140600,33.333333333333336,76.15268879829159,6352.638322655795
20230116 140700,33.333333333333336,75.34054876075844,6352.205397010289
20230116 140800,33.333333333333336,74.54135119394292,6351.7763541059985
20230116 140900,27.272727272727273,73.63626068489202,6351.351193942924
20230116 141000,27.272727272727273,72.73072895524847,6350.918268297418
20230116 141100,18.181818181818183,71.66106316514004,6350.293146961755
20230116 141200,18.181818181818183,70.59514775006913,6349.664142884877
20230116 141300,45.45454545454545,70.06774206832448,6349.619491360901
20230116 141400,45.45454545454545,69.53879211450557,6349.5651329838865
20230116 141500,45.45454545454545,69.00829788861239,6349.501067753834
20230116 141600,45.45454545454545,68.47625939064494,6349.427295670744
20230116 141700,45.45454545454545,67.94267662060322,6349.343816734615
20230116 141800,45.45454545454545,67.40754957848726,6349.2506309454475
20230116 141900,45.45454545454545,66.87087826429702,6349.1477383032425
20230116 142000,45.45454545454545,66.3326626780325,6349.035138807998
20230116 142100,45.45454545454545,65.79290281969374,6348.912832459717
20230116 142200,45.45454545454545,65.24755416718143,6348.780819258396
20230116 142300,45.45454545454545,64.69661672049557,6348.639099204038
20230116 142400,45.45454545454545,64.1400904796362,6348.487672296641
20230116 142500,33.333333333333336,63.34030461869717,6348.3265385362065
20230116 142600,33.333333333333336,62.537283140078706,6348.155697922733
20230116 142700,33.333333333333336,61.7439685144985,6347.982915938653
20230116 142800,33.333333333333336,60.960360741956556,6347.808192583964
20230116 142900,33.333333333333336,60.18645982245283,6347.631527858668
20230116 143000,33.333333333333336,59.42226575598736,6347.452921762764
20230116 143100,33.333333333333336,58.66777854256014,6347.2723742962535
20230116 143200,33.333333333333336,57.92299818217115,6347.089885459134
20230116 143300,33.333333333333336,57.18792467482042,6346.905455251407
20230116 143400,33.333333333333336,56.462558020507934,6346.719083673073
20230116 143500,33.333333333333336,55.74689821923367,6346.530770724131
20230116 143600,33.333333333333336,55.04094527099768,6346.340516404582
20230116 143700,33.333333333333336,54.34469917579994,6346.148320714425
20230116 143800,33.333333333333336,53.65815993364043,6345.954183653659
20230116 143900,33.333333333333336,52.98132754451915,6345.758105222287
20230116 144000,33.333333333333336,52.31420200843615,6345.560085420307
20230116 144100,33.333333333333336,51.65678332539136,6345.360124247719
20230116 144200,33.333333333333336,51.00907149538482,6345.158221704523
20230116 144300,33.333333333333336,50.37106651841655,6344.95437779072
20230116 144400,33.333333333333336,49.74276839448651,6344.748592506309
20230116 144500,33.333333333333336,49.12417712359471,6344.540865851291
20230116 144600,33.333333333333336,48.51529270574117,6344.331197825665
20230116 144700,33.333333333333336,47.916115140925854,6344.119588429431
20230116 144800,33.333333333333336,47.32664442914879,6343.906037662589
20230116 144900,44.44444444444444,46.96474549415726,6343.886623956513
20230116 145000,44.44444444444444,46.613631951430435,6343.865268879829
20230116 145100,44.44444444444444,46.27330380096833,6343.841972432538
20230116 145200,44.44444444444444,45.94376104277095,6343.816734614638
20230116 145300,44.44444444444444,45.62500367683827,6343.791496796738
20230116 145400,44.44444444444444,45.317031703170315,6343.766258978839
20230116 145500,44.44444444444444,45.019845121767084,6343.741021160939
20230116 145600,44.44444444444444,44.73344393262855,6343.71578334304
20230116 145700,44.44444444444444,44.45782813575476,6343.690545525141
20230116 145800,44.44444444444444,44.192997731145674,6343.669190448457
20230116 145900,44.44444444444444,43.938952718801296,6343.6517181129875
20230116 150000,44.44444444444444,43.69569309872164,6343.638128518734
20230116 150100,44.44444444444444,43.46321887090671,6343.628421665696
20230116 150200,44.44444444444444,43.24153003535648,6343.622597553873
20230116 150300,44.44444444444444,43.03062659207097,6343.620656183265
20230116 150400,44.44444444444444,42.83050854105018,6343.622597553873
20230116 150500,44.44444444444444,42.64117588229411,6343.628421665696
20230116 150600,33.333333333333336,42.24476369205548,6343.442050087362
20230116 150700,33.333333333333336,41.86129397253451,6343.2615026208505
20230116 150800,33.333333333333336,41.4907667237312,6343.086779266162
20230116 150900,33.333333333333336,41.133181945645546,6342.917880023297
20230116 151000,33.333333333333336,40.78853963827755,6342.754804892254
20230116 151100,33.333333333333336,40.45683980162722,6342.5975538730345
20230116 151200,33.333333333333336,40.13808243569456,6342.446126965638
20230116 151300,33.333333333333336,39.83226754047954,6342.300524170064
20230116 151400,33.333333333333336,39.53939511598219,6342.160745486313
20230116 151500,33.333333333333336,39.25946516220249,6342.026790914386
20230116 151600,33.333333333333336,38.99247767914046,6341.898660454281
20230116 151700,33.333333333333336,38.738432666796086,6341.7763541059985
20230116 151800,33.333333333333336,38.497330125169384,6341.665695981363
20230116 151900,33.333333333333336,38.26917005426033,6341.566686080373
20230116 152000,33.333333333333336,38.05395245406894,6341.479324403029
20230116 152100,33.333333333333336,37.84358828039667,6341.393904096292
20230116 152200,33.333333333333336,37.64454876860234,6341.318190642593
20230116 152300,11.11111111111111,37.02272188003115,6340.861968549796
20230116 152400,11.11111111111111,36.41815161908348,6340.4212774218595
20230116 152500,11.11111111111111,35.83083798575936,6339.996117258785
20230116 152600,11.11111111111111,35.26078098005878,6339.58648806057
20230116 152700,11.11111111111111,34.70798060198176,6339.192389827218
20230116 152800,11.11111111111111,34.17243685152828,6338.813822558726
20230116 152900,11.11111111111111,33.654149728698364,6338.450786255096
20230116 153000,11.11111111111111,33.153119233491985,6338.103280916327
20230116 153100,11.11111111111111,32.669345365909145,6337.771306542419
20230116 153200,25.0,32.475159280633946,6337.454863133372
20230116 153300,25.0,32.29553347491612,6337.153950689187
20230116 153400,25.0,32.117525478038004,6336.853038245001
20230116 153500,25.0,31.941135289999593,6336.552125800816
20230116 153600,0.0,31.276166832369515,6336.055134925257
20230116 153700,0.0,30.617669610098254,6335.560085420307
20230116 153800,0.0,29.965643623185844,6335.066977285964
20230116 153900,0.0,29.32008887163227,6334.5758105222285
20230116 154000,0.0,28.681005355437506,6334.086585129101
20230116 154100,0.0,28.048393074601584,6333.599301106581
20230116 154200,0.0,27.42225202912449,6332.917880023297
20230116 154300,0.0,26.80258221900622,6332.240341681227
20230116 154400,0.0,26.189383644246774,6331.566686080373
20230116 154500,0.0,25.582656304846168,6330.896913220734
20230116 154600,0.0,24.982400200804395,6330.23102310231
20230116 154700,0.0,24.38861533212145,6329.569015725102
20230116 154800,0.0,23.801301698797335,6328.910891089109
20230116 154900,0.0,23.220459300832044,6328.256649194331
20230116 155000,0.0,22.646088138225583,6327.606290040769
20230116 155100,0.0,22.077011622730897,6326.959813628421
20230116 155200,0.0,21.513229754347982,6326.31721995729
20230116 155300,0.0,20.95297765070624,6325.676567656766
20230116 155400,0.0,20.39625531180569,6325.037856726849
20230116 155500,80.0,21.416984835738475,6325.191225004854
20230116 155600,80.0,22.43100780666302,6325.344593282858
20230116 155700,80.0,23.438324224579322,6325.497961560862
20230116 155800,80.0,24.43893408948738,6325.651329838866
20230116 155900,80.0,25.432837401387197,6325.804698116871
20230116 160000,80.0,26.420034160278778,6325.958066394875
20230116 160100,80.0,27.400524366162106,6326.111434672879
20230116 160200,80.0,28.374308019037198,6326.264802950884
20230116 160300,80.0,29.341385118904046,6326.418171228887
20230116 160400,80.0,30.301755665762656,6326.571539506892
20230116 160500,80.0,31.25541965961302,6326.7249077848965
20230116 160600,80.0,32.202377100455145,6326.8782760629
20230116 160700,80.0,33.1402748117949,6327.031644340905
20230116 160800,80.0,34.0691127936323,6327.185012618909
20230116 160900,80.0,34.98889104596734,6327.338380896913
20230116 161000,80.0,35.899609568800024,6327.4917491749175
20230116 161100,80.0,36.80126836213033,6327.645117452922
20230116 161200,80.0,37.69386742595828,6327.798485730926
20230116 161300,0.0,37.00877930930348,6326.9714618520675
20230116 161400,0.0,36.33016242800751,6326.154144826247
20230116 161500,0.0,35.65801678207036,6325.346534653465
20230116 161600,0.0,34.99234237149205,6324.5486313337215
20230116 161700,0.0,34.33313919627257,6323.760434867017
20230116 161800,0.0,33.68040725641192,6322.981945253349
20230116 161900,0.0,33.034146551910105,6322.21316249272
20230116 162000,0.0,32.3943570827671,6321.4540865851295
20230116 162100,0.0,31.761038848982935,6320.704717530577
20230116 162200,0.0,31.134191850557603,6319.76897689769
20230116 162300,0.0,30.513816087491104,6318.844884488449
20230116 162400,0.0,29.89991155978343,6317.932440302854
20230116 162500,57.142857142857146,30.412926446706297,6317.815958066395
20230116 162600,57.142857142857146,30.92131902265857,6317.7033585711515
20230116 162700,57.142857142857146,31.42508928764025,6317.5946418171225
20230116 162800,57.142857142857146,31.924237241651344,6317.48980780431
20230116 162900,57.142857142857146,32.41876288469183,6317.388856532712
20230116 163000,14.285714285714286,32.06833008230795,6316.703552708212
20230116 163100,14.285714285714286,31.723752207153485,6316.029897107358
20230116 163200,14.285714285714286,31.385029259228443,6315.36788973015
20230116 163300,14.285714285714286,31.05216123853281,6314.717530576587
20230116 163400,14.285714285714286,30.725148145066605,6314.07881964667
20230116 163500,14.285714285714286,30.403989978829813,6313.4517569404
20230116 163600,14.285714285714286,30.08868673982244,6312.836342457776
20230116 163700,14.285714285714286,29.77923842804449,6312.232576198797
20230116 163800,14.285714285714286,29.47564504349595,6311.640458163463
20230116 163900,14.285714285714286,29.177906586176828,6311.059988351776
20230116 164000,14.285714285714286,28.886023056087115,6310.491166763735
20230116 164100,14.285714285714286,28.599994453226834,6309.93399339934
20230116 164200,14.285714285714286,28.319820777595965,6309.38846825859
20230116 164300,14.285714285714286,28.045502029194516,6308.854591341487
20230116 164400,14.285714285714286,27.777038208022486,6308.33236264803
20230116 164500,14.285714285714286,27.514429314079866,6307.821782178218
20230116 164600,16.666666666666668,27.304360688169655,6307.322849932052
20230116 164700,16.666666666666668,27.09968475839181,6306.835565909532
20230116 164800,16.666666666666668,26.898244446293372,6306.35798874005
20230116 164900,66.66666666666667,27.68043190873709,6306.4783537177245
20230116 165000,66.66666666666667,28.456148135821987,6306.602601436614
20230116 165100,66.66666666666667,29.22539312754805,6306.730731896719
20230116 165200,66.66666666666667,29.988166883915284,6306.862745098039
20230116 165300,66.66666666666667,30.744469404923688,6306.9986410405745
20230116 165400,66.66666666666667,31.494300690573255,6307.138419724325
20230116 165500,66.66666666666667,32.237660740864,6307.282081149291
20230116 165600,66.66666666666667,32.97454955579592,6307.429625315473
20230116 165700,66.66666666666667,33.704967135368996,6307.581052222869
20230116 165800,66.66666666666667,34.42891347958325,6307.736361871482
20230116 165900,66.66666666666667,35.14638858843868,6307.8955542613085
20230116 170000,66.66666666666667,35.85739246193527,6308.058629392351
20230116 170100,66.66666666666667,36.56192510007303,6308.225587264609
20230116 170200,66.66666666666667,37.25998650285197,6308.396427878082
20230116 170300,66.66666666666667,37.95157667027207,6308.571151232771
20230116 170400,66.66666666666667,38.63669560233334,6308.749757328674
20230116 170500,66.66666666666667,39.311029142129904,6308.928363424578
20230116 170600,66.66666666666667,39.974577289661745,6309.1069695204815
20230116 170700,66.66666666666667,40.627340044928864,6309.285575616385
20230116 170800,33.333333333333336,40.61572263668944,6309.072024849544
20230116 170900,33.333333333333336,40.59979107154414,6308.862356823917
20230116 171000,33.333333333333336,40.57954534949293,6308.656571539507
20230116 171100,33.333333333333336,40.554985470535854,6308.454668996312
20230116 171200,33.333333333333336,40.52611143467288,6308.256649194331
20230116 171300,33.333333333333336,40.492923241904016,6308.062512133566
20230116 171400,33.333333333333336,40.45811724029546,6307.872257814017
20230116 171500,33.333333333333336,40.42169342984718,6307.685886235682
20230116 171600,33.333333333333336,40.383651810559215,6307.503397398564
20230116 171700,33.333333333333336,40.34399238243152,6307.32479130266
20230116 171800,33.333333333333336,40.29786171894501,6307.148126577364
20230116 171900,33.333333333333336,40.24525982009966,6306.973403222675
20230116 172000,33.333333333333336,40.18618668589547,6306.800621238594
20230116 172100,33.333333333333336,40.12064231633247,6306.629780625121
20230116 172200,33.333333333333336,40.048626711410634,6306.460881382256
20230116 172300,33.333333333333336,39.97013987112997,6306.293923509998
20230116 172400,33.333333333333336,39.885181795490475,6306.12696563774
20230116 172500,33.333333333333336,39.79375248449215,6305.960007765482
20230116 172600,33.333333333333336,39.695851938134986,6305.793049893225
20230116 172700,33.333333333333336,39.591480156418996,6305.626092020967
20230116 172800,33.333333333333336,39.48063713934418,6305.459134148709
20230116 172900,33.333333333333336,39.36332288691054,6305.292176276451
20230116 173000,33.333333333333336,39.23953739911806,6305.125218404193
20230116 173100,33.333333333333336,39.109280675966765,6304.958260531936
20230116 173200,33.333333333333336,38.97255271745663,6304.791302659678
20230116 173300,33.333333333333336,38.829353523587656,6304.62434478742
20230116 173400,33.333333333333336,38.67968309435985,6304.457386915162
20230116 173500,33.333333333333336,38.523541429773225,6304.290429042904
20230116 173600,33.333333333333336,38.36092852982777,6304.123471170647
20230116 173700,33.333333333333336,38.207375359384685,6303.964278780819
20230116 173800,33.333333333333336,38.06288191844395,6303.812851873423
20230116 173900,33.333333333333336,37.92744820700558,6303.669190448457
20230116 174000,33.333333333333336,37.80107422506957,6303.533294505921
20230116 174100,33.333333333333336,37.68375997263592,6303.4051640458165
20230116 174200,33.333333333333336,37.57550544970463,6303.284799068142
20230116 174300,33.333333333333336,37.47631065627571,6303.1721995728985
20230116 174400,33.333333333333336,37.386175592349154,6303.067365560086
20230116 174500,33.333333333333336,37.305100257924956,6302.970297029703
20230116 174600,33.333333333333336,37.233084653003125,6302.880993981751
20230116 174700,33.333333333333336,37.17012877758364,6302.79945641623
20230116 174800,33.333333333333336,37.11623263166652,6302.725684333139
20230116 174900,33.333333333333336,37.071396215251774,6302.659677732479
20230116 175000,33.333333333333336,37.03561952833939,6302.60143661425
20230116 175100,33.333333333333336,37.008902570929365,6302.55096097845
20230116 175200,33.333333333333336,36.9912453430217,6302.5082508250825
20230116 175300,50.0,37.309445230237316,6302.473306154145
20230116 175400,50.0,37.63346922927587,6302.446126965638
20230116 175500,50.0,37.94778637527618,6302.417006406523
20230116 175600,50.0,38.25239666823825,6302.3859444768
20230116 175700,50.0,38.54730010816208,6302.35294117647
20230116 175800,50.0,38.83249669504766,6302.317996505533
20230116 175900,50.0,39.10798642889499,6302.281110463988
20230116 180000,50.0,39.37376930970409,6302.242283051834
20230116 180100,50.0,39.629845337474926,6302.201514269074
20230116 180200,50.0,39.87621451220752,6302.158804115706
20230116 180300,50.0,40.11287683390187,6302.11415259173
20230116 180400,50.0,40.33983230255799,6302.065618326538
20230116 180500,33.333333333333336,40.230283532554935,6302.013201320132
20230116 180600,0.0,39.46066875595123,6301.368666278393
20230116 180700,0.0,38.70214752567695,6300.733838089692
20230116 180800,100.0,39.91550415545756,6303.245971655989
20230116 180900,100.0,41.12054062549112,6305.736750145603
20230116 181000,100.0,42.317256935777614,6308.206173558532
20230116 181100,100.0,43.50565308631703,6310.654241894777
20230116 181200,100.0,44.67740891736233,6313.075131042516
20230116 181300,100.0,45.83252442891348,6315.468841001747
20230116 181400,100.0,46.970999620970495,6317.835371772471
20230116 181500,100.0,48.09283449353338,6320.1747233546885
20230116 181600,43.75,48.09508787013155,6320.7221898660455
20230116 181700,43.75,48.091621136903605,6321.259949524364
20230116 181800,50.0,48.20498331345739,6321.984080761017
20230116 181900,50.0,48.3114120235553,6322.696563774024
20230116 182000,50.0,48.41090726719731,6323.397398563386
20230116 182100,50.0,48.50346904438342,6324.086585129101
20230116 182200,50.0,48.589097355113665,6324.764123471171
20230116 182300,50.0,48.667792199388,6325.430013589595
20230116 182400,50.0,48.73955357720645,6326.084255484372
20230116 182500,50.0,48.80438148856903,6326.726849155504
20230116 182600,0.0,47.88188377661296,6325.593088720637
20230116 182700,0.0,46.96215945123924,6324.465152397593
20230116 182800,0.0,46.045670743544946,6323.343040186372
20230116 182900,0.0,45.13241765353006,6322.226752086974
20230116 183000,0.0,44.22240018119459,6321.116288099398
20230116 183100,0.0,43.32532517957678,6320.0174723354685
20230116 183200,0.0,42.44119264867663,6318.930304795185
20230116 183300,0.0,41.57000258849414,6317.8547854785475
20230116 183400,0.0,40.71175499902932,6316.790914385556
20230116 183500,0.0,39.86644988028215,6315.738691516211
20230116 183600,41.1764705882353,39.841469008492545,6316.070665890118
20230116 183700,41.1764705882353,39.821436728447935,6316.400698893419
20230116 183800,41.1764705882353,39.8063530401483,6316.728790526112
20230116 183900,41.1764705882353,39.79621794359367,6317.054940788196
20230116 184000,41.1764705882353,39.79103143878402,6317.379149679674
20230116 184600,47.05882352941177,39.906133779467915,6317.897495631916
20230116 184800,47.05882352941177,40.02504272918642,6318.411958842943
20230117 100100,64.70588235294117,40.4937790491852,6319.5107746068725
20230117 100200,64.70588235294117,40.962896030087435,6320.599883517763
20230117 100300,64.70588235294117,41.432393671893145,6321.679285575617
20230117 100400,64.70588235294117,41.90227197460231,6322.748980780431
20230117 100500,64.70588235294117,42.37253093821492,6323.8089691322075
20230117 100600,64.70588235294117,42.84317056273101,6324.859250630945
20230117 100700,64.70588235294117,43.31419084815056,6325.899825276645
20230117 100800,64.70588235294117,43.77912055911474,6326.926810328092
20230117 100900,41.1764705882353,43.77659868062931,6327.1558920597945
20230117 101000,41.1764705882353,43.77255415853004,6327.379149679674
20230117 101100,41.1764705882353,43.76698699281693,6327.59658318773
20230117 101200,41.1764705882353,43.759897183489976,6327.808192583964
20230117 101300,41.1764705882353,43.75128473054919,6328.013977868375
20230117 101400,41.1764705882353,43.741149633994546,6328.213939040963
20230117 101500,41.1764705882353,43.72949189382606,6328.408076101728
20230117 101600,41.1764705882353,43.71631151004374,6328.59638905067
20230117 101700,41.1764705882353,43.70160848264757,6328.778877887788
20230117 101800,41.1764705882353,43.68538281163757,6328.955542613085
20230117 101900,41.1764705882353,43.667634497013715,6329.126383226558
20230117 102000,47.05882352941177,43.76370379252458,6329.487478159581
20230117 102100,47.05882352941177,43.85710846171123,6329.840807610173
20230117 102200,47.05882352941177,43.94784850457364,6330.186371578335
20230117 102300,47.05882352941177,44.03592392111183,6330.524170064065
20230117 102400,47.05882352941177,44.1213347113258,6330.854203067365
20230117 102500,47.05882352941177,44.20408087521555,6331.176470588235
20230117 102600,47.05882352941177,44.28416241278107,6331.490972626674
20230117 102700,47.05882352941177,44.361579324022365,6331.797709182683
20230117 102800,47.05882352941177,44.43633160893945,6332.096680256261
20230117 102900,47.05882352941177,44.50841926753229,6332.387885847408
20230117 103000,47.05882352941177,44.57784229980091,6332.671325956125
20230117 103100,47.05882352941177,44.64460070574531,6332.947000582411
20230117 103200,41.1764705882353,44.593354231616935,6333.018831294894
20230117 103300,41.1764705882353,44.54058511387471,6333.084837895554
20230117 103400,41.1764705882353,44.48629335251865,6333.1450203843915
20230117 103500,41.1764705882353,44.430478947548735,6333.199378761406
20230117 103600,41.1764705882353,44.373141898964995,6333.2479130265965
20230117 103700,41.1764705882353,44.314282206767395,6333.290623179965
20230117 103800,41.1764705882353,44.25389987095595,6333.327509221511
20230117 103900,41.1764705882353,44.191994891530676,6333.358571151232
20230117 104000,41.1764705882353,44.12856726849156,6333.383808969133
20230117 104100,41.1764705882353,44.06361700183859,6333.403222675209
20230117 104200,41.1764705882353,43.99714409157178,6333.416812269462
20230117 104300,41.1764705882353,43.929148537691134,6333.424577751893
20230117 104400,41.1764705882353,43.859630340196645,6333.4265191225
20230117 104500,41.1764705882353,43.78858949908832,6333.422636381285
20230117 104600,41.1764705882353,43.71602601436614,6333.412929528247
20230117 104700,41.1764705882353,43.64193988603012,6333.397398563386
20230117 104800,41.1764705882353,43.56633111408028,6333.376043486702
20230117 104900,41.1764705882353,43.48919969851657,6333.348864298195
20230117 105000,41.1764705882353,43.410545639339034,6333.315860997865
20230117 105100,41.1764705882353,43.33036893654764,6333.277033585711
20230117 105200,41.1764705882353,43.24866959014241,6333.232382061736
20230117 105300,41.1764705882353,43.16868321780275,6333.181906425937
20230117 105400,41.1764705882353,43.09040981952868,6333.125606678315
20230117 105500,41.1764705882353,43.01384939532016,6333.06348281887
20230117 105600,41.1764705882353,42.93900194517722,6332.995534847602
20230117 105700,41.1764705882353,42.86586746909986,6332.921762764512
20230117 105800,41.1764705882353,42.79444596708806,6332.842166569598
20230117 105900,41.1764705882353,42.72473743914183,6332.756746262861
20230117 110000,41.1764705882353,42.6567418852612,6332.6655018443025
20230117 110100,41.1764705882353,42.59045930544611,6332.56843331392
20230117 110200,41.1764705882353,42.52588969969661,6332.465540671714
20230117 110300,41.1764705882353,42.463033068012685,6332.356823917686
20230117 110400,41.1764705882353,42.401889410394325,6332.242283051834
20230117 110500,41.1764705882353,42.33922310916213,6332.12191807416
20230117 110600,41.1764705882353,42.26856292895726,6331.98990487284
20230117 110700,41.1764705882353,42.18990886977972,6331.846243447874
20230117 110800,41.1764705882353,42.122674637706,6331.721995728984
20230117 110900,41.1764705882353,42.06686023273608,6331.617161716172
20230117 111000,41.1764705882353,42.02246565486999,6331.531741409435
20230117 111100,41.1764705882353,41.98949090410772,6331.465734808775
20230117 111200,41.1764705882353,41.967935980449255,6331.419141914192
20230117 111300,41.1764705882353,41.95780088389462,6331.391962725685
20230117 111400,63.63636363636363,42.39947567421102,6331.384197243254
20230117 111500,63.63636363636363,42.84820999400978,6331.3958454669
20230117 111600,63.63636363636363,43.293083633622864,6331.409435061153
20230117 111700,36.36363636363637,43.199337234761536,6330.836730731897
20230117 111800,36.36363636363637,43.10823815945608,6330.273733255679
20230117 111900,36.36363636363637,43.01978640770651,6329.720442632499
20230117 112000,36.36363636363637,42.93398197951283,6329.176858862357
20230117 112100,36.36363636363637,42.85082487487503,6328.642981945253
20230117 112200,36.36363636363637,42.77031509379312,6328.118811881188
20230117 112300,36.36363636363637,42.69245263626709,6327.604348670161
20230117 112400,36.36363636363637,42.61723750229696,6327.099592312173
20230117 112500,36.36363636363637,42.544669691882696,6326.604542807222
20230117 112600,36.36363636363637,42.46504235198607,6326.101727819841
20230117 112700,36.36363636363637,42.378355482607084,6325.591147350029
20230117 112800,36.36363636363637,42.28460908374575,6325.072801397787
20230117 112900,18.181818181818183,41.82729691654286,6324.154533100369
20230117 113000,18.181818181818183,41.36645498459881,6323.232382061736
20230117 113100,18.181818181818183,40.90208328791357,6322.306348281887
20230117 113200,9.090909090909092,40.255928707057556,6321.180353329451
20230117 113300,9.090909090909092,39.60800924383095,6320.052417006406
20230117 113400,0.0,38.78007177880418,6318.922539312754
20230117 113500,0.0,37.95213431377739,6317.790720248496
20230117 113600,0.0,37.13219072772329,6316.670549407882
20230117 113700,0.0,36.32024102064185,6315.562026790914
20230117 113800,0.0,35.51628519253309,6314.465152397593
