Datetime,K,D,med
20230109 170000,3.8461538461536358,44.974801293962535,125.98710929916521
20230109 170100,30.769230769230727,44.66379087811811,125.98153756552131
20230109 170200,30.769230769230727,44.35327824960898,125.97594641817122
20230109 170300,38.461538461538545,44.193168508835285,125.97423801203648
20230109 170400,19.230769230769273,43.65406482471121,125.96264802950881
20230109 170500,19.230769230769273,43.116774508737144,125.95107746068724
20230109 170600,19.230769230769273,42.580373098718965,125.93950689186573
20230109 170700,19.230769230769273,42.04486059465667,125.92793632304408
20230109 170800,16.000000000000227,41.442266269290066,125.91626868569209
20230109 170900,16.000000000000227,40.83656575095123,125.90450397980972
20230109 171000,16.000000000000227,40.23423027499898,125.89277810133956
20230109 171100,31.999999999999886,39.948985331629416,125.88893418753645
20230109 171200,11.999999999999886,39.271842374929086,125.87524752475248
20230109 171300,11.999999999999886,38.60161439544077,125.86167734420499
20230109 171400,8.000000000000114,37.859870020615446,125.84626286158027
20230109 171500,23.999999999999773,37.43954266144124,125.83882741215301
20230109 171600,23.999999999999773,37.02380063474988,125.83145020384397
20230109 171700,23.999999999999773,36.612643940541346,125.82413123665307
20230109 171800,23.999999999999773,36.20607257881565,125.81687051058044
20230109 171900,23.999999999999773,35.80408654957277,125.80966802562608
20230109 172000,11.999999999999886,35.17139173516568,125.79664142884879
20230109 172100,11.999999999999886,34.54561189797058,125.78373131430794
20230109 172200,11.999999999999886,33.92767150018162,125.77095709570956
20230109 172300,0.0,33.082276424151715,125.75243642011256
20230109 172400,0.0,32.24705043225712,125.73410988157637
20230109 172500,0.0,31.42199352449782,125.71597748010097
20230109 172600,0.0,30.60710570087382,125.6980392156863
20230109 172700,0.0,29.802386961385125,125.68029508833233
20230109 172800,11.999999999999886,29.2431314236788,125.66862745098037
20230109 172900,3.9999999999997726,28.53485258028056,125.6531741409435
20230109 173000,3.9999999999997726,27.832268423998094,125.63781789943702
20230109 173100,3.9999999999997726,27.13537895483141,125.62255872646087
20230109 173200,0.0,26.36575280023147,125.60347505338764
20230109 173300,0.0,25.602597880990356,125.58452727625702
20230109 173400,11.538461538461455,25.073083003193574,125.57161716171618
20230109 173500,15.38461538461509,24.62413856123806,125.56076490001944
20230109 173600,15.38461538461509,24.18237647940609,125.55004853426517
20230109 173700,15.38461538461509,23.742249984532943,125.53935158221701
20230109 173800,15.38461538461509,23.301910152230388,125.5286352164628
20230109 173900,15.38461538461509,22.861356982498403,125.51789943700254
20230109 174000,3.8461538461536358,22.194346131445617,125.50126189089502
20230109 174100,3.8461538461536358,21.529361985972244,125.48466317219957
20230109 174200,3.8461538461536358,20.878422554601823,125.4683556590953
20230109 174300,3.8461538461536358,20.241527837334356,125.4523393515822
20230109 174400,3.8461538461536358,19.618677834169855,125.43661424966028
20230109 174500,3.8461538461536358,19.000627923167123,125.42098621626873
20230109 174600,23.07692307692291,18.76445201081182,125.41525917297612
20230109 174700,3.8461538461536358,18.16613581202969,125.40001941370605
20230109 174800,3.8461538461536358,17.585562176126995,125.3851485148515
20230109 174900,3.8461538461536358,17.022731103103723,125.37064647641239
20230109 175000,3.8461538461536358,16.477642592959885,125.3565132983887
20230109 175100,3.8461538461536358,15.950296645695465,125.34274898078043
20230109 175200,3.8461538461536358,15.440693261310484,125.32935352358761
20230109 175300,3.8461538461536358,14.948832439804939,125.3163269268103
20230109 175400,3.8461538461536358,14.468242945819977,125.30353329450594
20230109 175500,3.8461538461536358,13.998924779355626,125.29097262667446
20230109 175600,3.8461538461536358,13.539029016023635,125.2786060959037
20230109 175700,3.8461538461536358,13.09780027776519,125.26672490778486
20230109 175800,3.8461538461536358,12.67523856458029,125.25532906231803
20230109 175900,3.8461538461536358,12.271343876468945,125.244418559503
20230109 180000,7.6923076923072715,11.96153099472828,125.23595418365369
20230109 180100,7.6923076923072715,11.669638457058221,125.22795573675012
20230109 180200,7.6923076923072715,11.395666263458764,125.22042321879243
20230109 180300,7.6923076923072715,11.139614413929918,125.21335662978068
20230109 180400,8.69565217391256,10.921156329679619,125.20675596971464
20230109 180500,8.69565217391256,10.720423803151334,125.20062123859448
20230109 180600,8.69565217391256,10.530696705318583,125.19477771306539
20230109 180700,8.69565217391256,10.351975036181372,125.1892253931275
20230109 180800,9.523809523809009,10.204977261167079,125.1840807610173
20230109 180900,9.523809523809009,10.073304224832212,125.17934381673464
20230109 181000,9.523809523809009,9.946502393135589,125.17474276839451
20230109 181100,4.761904761904504,9.731201084471236,125.16831683168317
20230109 181200,5.882352941176175,9.543665014781816,125.16204620462042
20230109 181300,5.882352941176175,9.370667263443798,125.15616385167931
20230109 181400,5.882352941176175,9.205487701430707,125.15049504950494
20230109 181500,5.882352941176175,9.048126328742534,125.14503979809746
20230109 181600,0.0,8.78324289163073,125.13783731314308
20230109 181700,0.0,8.527319626554231,125.13086779266158
20230109 181800,0.0,8.280356533513036,125.12413123665308
20230109 181900,11.76470588235235,8.273034120004247,125.1215492137449
20230109 182000,19.999999999998863,8.437597673372675,125.11925839642788
20230109 182100,19.999999999998863,8.61097206257582,125.11725878470202
20230109 182200,59.99999999999943,9.572244246083294,125.1232576198796
20230109 182300,59.99999999999943,10.52560161095958,125.12923704135123
20230109 182400,59.99999999999943,11.471790838207621,125.13521646282275
20230109 182500,59.99999999999943,12.410811927827426,125.1411958842943
20230109 182600,59.99999999999943,13.342664879818981,125.14717530576587
20230109 182700,59.99999999999943,14.2673496941823,125.1531547272374
20230109 182800,59.99999999999943,15.184866370917382,125.15913414870903
20230109 182900,59.99999999999943,16.09446822902128,125.16509415647448
20230109 183000,100.0,17.780468993984194,125.2043680838672
20230109 183100,39.130434782608376,18.257268571269805,125.21584158415843
20230109 183200,52.17391304347783,18.985959361678315,125.23311978256648
20230109 183300,52.17391304347783,19.708254666974657,125.25026208503208
20230109 183400,47.82608695652155,20.335916271245967,125.265230052417
20230109 183500,47.82608695652155,20.955039740570598,125.28000388274118
20230109 183600,47.82608695652155,21.565625074948557,125.29458357600467
20230109 183700,47.82608695652155,22.167672274379818,125.30896913220731
20230109 183800,56.52173913043473,22.931684322666623,125.32708211997675
20230109 183900,56.52173913043473,23.68547008765226,125.34496214327314
20230109 184000,69.56521739130419,24.68478404504007,125.36849155503783
20230109 184600,47.82608695652155,25.24806876110122,125.38200349446711
20230109 184700,47.82608695652155,25.80281534221568,125.39532129683558
20230109 185000,47.82608695652155,26.354250555404057,125.40858085808583
20230110 100100,100.0,27.925392303479658,125.46491943311975
20230110 100200,48.48484848484856,28.474486145407166,125.48747815958062
20230110 100300,48.48484848484856,29.01790068637289,125.50982333527475
20230110 100400,36.36363636363621,29.317965100470733,125.52411182294703
20230110 100500,51.51515151515144,29.91179192248358,125.54806833624541
20230110 100600,51.51515151515144,30.499351149411112,125.57179188507082
20230110 100700,51.51515151515144,31.08001556921089,125.59528246942335
20230110 100800,36.36363636363621,31.356696649500243,125.60873616773446
20230110 100900,36.36363636363621,31.629424393279475,125.62205397010293
20230110 101000,33.333333333333336,31.841887287044297,125.63335274703945
20230110 101100,33.333333333333336,32.05020859017947,125.64451562803337
20230110 101200,33.333333333333336,32.25438830268498,125.65554261308479
20230110 101300,15.15151515151523,32.097143637458615,125.65464958260534
20230110 101400,15.15151515151523,31.94161679107295,125.65379537953797
20230110 101500,12.121212121211926,31.72839005705146,125.65101921956902
20230110 101600,12.121212121211926,31.51746943599422,125.64830130071829
20230110 101700,12.121212121211926,31.308854927901177,125.64564162298578
20230110 101800,12.121212121211926,31.102546532772397,125.64304018637159
20230110 101900,12.121212121211926,30.896214605878665,125.64043874975735
20230110 102000,6.060606060605747,30.57102373426694,125.63391574451566
20230110 102100,6.060606060605747,30.246985919137312,125.62743156668606
20230110 102200,6.060606060605747,29.92177151576066,125.6209279751504
20230110 102300,6.060606060605747,29.595380524136942,125.61440496990876
20230110 102400,6.060606060605747,29.267812944266154,125.607862550961
20230110 102500,6.060606060605747,28.9390687761483,125.60130071830716
20230110 102600,6.060606060605747,28.60914801978341,125.59471947194717
20230110 102700,6.060606060605747,28.280380319900623,125.58817705299938
20230110 102800,6.060606060605747,27.951212580013827,125.58163463405164
20230110 102900,6.060606060605747,27.62164480012304,125.57509221510388
20230110 103000,6.060606060605747,27.291676980228253,125.56854979615613
20230110 103100,6.060606060605747,26.960532572086386,125.56196854979615
20230110 103200,3.0303030303028735,26.56879386922095,125.55338769171034
20230110 103300,3.0303030303028735,26.178706915240827,125.54484566103667
20230110 103400,3.0303030303028735,25.79101839114892,125.5363618714813
20230110 103500,3.0303030303028735,25.40572829694526,125.5279363230441
20230110 103600,3.0303030303028735,25.02283663262983,125.51956901572511
20230110 103700,33.333333333333336,25.23652046296794,125.5308677926616
20230110 103800,60.60606060606092,25.98147914024777,125.55967773247913
20230110 103900,36.36363636363621,26.240076964247706,125.5724325373714
20230110 104000,48.48484848484856,26.730032765674327,125.59281692875169
20230110 104100,12.121212121211926,26.49831006440905,125.58938070277614
20230110 104200,15.15151515151523,26.324398574129116,125.58784701999609
20230110 104300,12.121212121211926,26.088874587757942,125.58427489807804
20230110 104400,3.0303030303028735,25.673490986466028,125.5747621821006
20230110 104500,0.0,25.2025814705917,125.54377790720248
20230110 104600,4.651162790697429,24.823617906126138,125.51692875169869
20230110 104700,4.651162790697429,24.4444980595902,125.49025431954956
20230110 104800,4.651162790697429,24.06522193098387,125.4637546107552
20230110 104900,13.953488372092947,23.868188061118836,125.4452727625704
20230110 105000,13.953488372092947,23.669191983036765,125.42688798291594
20230110 105100,13.953488372092947,23.468233696737666,125.40860027179188
20230110 105200,13.953488372092947,23.265313202221538,125.39040962919819
20230110 105300,2.3255813953487143,22.832432323473764,125.36251213356631
20230110 105400,2.3255813953487143,22.399846644192284,125.33480877499517
20230110 105500,2.3255813953487143,21.96755616437708,125.30729955348474
20230110 105600,16.279069767441662,21.809158695245667,125.29174917491748
20230110 105700,11.627906976744232,21.557148265954726,125.27235488254706
20230110 105800,13.953488372092947,21.34922674518632,125.25503785672689
20230110 105900,55.813953488372114,21.96088313085637,125.27313143079016
20230110 110000,55.813953488372114,22.5631973216524,125.29099204038049
20230110 110100,37.20930232558141,22.791372235951062,125.29293341098811
20230110 110200,25.58139534883718,22.785818631654408,125.28499320520287
20230110 110300,25.58139534883718,22.77698687880895,125.2770724131237
20230110 110400,37.20930232558141,22.992875153429274,125.27897495631916
20230110 110500,16.279069767441662,22.792831154991198,125.26315278586678
20230110 110600,30.232558139534937,22.864912745368475,125.25919238982716
20230110 110700,30.232558139534937,22.93297400015739,125.25521258008153
20230110 110800,30.232558139534937,22.99701491935792,125.2512133566298
20230110 110900,30.232558139534937,23.05703550297008,125.24719471947196
20230110 111000,18.604651162790706,22.884113112785148,125.23333333333332
20230110 111100,18.604651162790706,22.7087208530173,125.21953018831293
20230110 111200,18.604651162790706,22.530858723666544,125.20578528441077
20230110 111300,18.604651162790706,22.350526724732863,125.1920986216269
20230110 111400,18.604651162790706,22.167724856216253,125.17847019996118
20230110 111500,18.604651162790706,21.981311135406347,125.16488060570764
20230110 111600,18.604651162790706,21.791285562303138,125.15132983886625
20230110 111700,25.58139534883718,21.73444704251538,125.14370025237817
20230110 111800,25.58139534883718,21.674926191245095,125.13609007959624
20230110 111900,27.906976744185894,21.65992141948976,125.13046010483399
20230110 112000,27.906976744185894,21.643381610509746,125.12483013007181
20230110 112100,27.906976744185894,21.63307224673568,125.11927781013394
20230110 112200,27.906976744185894,21.62899332816755,125.1138031450204
20230110 112300,27.906976744185894,21.631144854805378,125.10840613473117
20230110 112400,27.906976744185894,21.639526826649156,125.10308677926614
20230110 112500,27.906976744185894,21.65413924369886,125.09784507862548
20230110 112600,30.232558139534937,21.72058174115743,125.09464181712286
20230110 112700,55.813953488372114,22.2943991895174,125.1130654241895
20230110 112800,97.67441860465128,23.68982273829588,125.16662783925457
20230110 112900,74.41860465116282,24.62970141658183,125.20040768782756
20230110 113000,62.79069767441859,25.334731177275142,125.22413123665305
20230110 113100,69.7674418604654,26.17449873221419,125.25364006988931
20230110 113200,62.79069767441859,26.874051825571467,125.27711124053585
20230110 113300,27.906976744185894,26.886705205344693,125.27105416423998
20230110 113400,48.83720930232564,27.31362233945388,125.2828188701223
20230110 113500,32.55813953488365,27.421145730822335,125.28085808580857
20230110 113600,34.8837209302327,27.577232831830088,125.28099398175108
20230110 113700,32.55813953488365,27.69192103888907,125.27932440302857
20230110 113800,27.906976744185894,27.72006219833304,125.27390797903323
20230110 113900,30.232558139534937,27.80189040137578,125.27072413123665
20230110 114000,30.232558139534937,27.88713416039154,125.2676955930887
20230110 114100,34.8837209302327,28.066992745786166,125.26874393321684
20230110 114200,47.61904761904775,28.49907621209644,125.2797126771501
20230110 114300,47.61904761904775,28.94132876254203,125.29112793632304
20230110 114400,33.33333333333322,29.10363735220499,125.29089497185014
20230110 114500,33.33333333333322,29.268887412485583,125.29089497185008
20230110 114600,33.33333333333322,29.43472576688971,125.29105028149873
20230110 114700,33.33333333333322,29.60409388603504,125.29145796932636
20230110 114800,33.33333333333322,29.776991769921537,125.29211803533293
20230110 114900,28.571428571428378,29.86004873694323,125.2891089108911
20230110 115000,38.09523809523807,30.13135982349452,125.29413706076487
20230110 115100,23.809523809523874,30.122222697157294,125.2875169869928
20230110 115200,23.809523809523874,30.114934495208317,125.2811104639876
20230110 115300,26.190476190476126,30.15618055845057,125.27687827606292
20230110 115400,26.190476190476126,30.19881331498398,125.27284022519902
20230110 115500,23.809523809523874,30.192617659264414,125.26691904484562
20230110 115600,23.809523809523874,30.18474116319191,125.26109493302275
20230110 115700,26.190476190476126,30.22128087344592,125.25730926033782
20230110 115800,21.428571428571285,30.161718536520397,125.24966026014366
20230110 115900,21.428571428571285,30.10034929621548,125.24210832847994
20230110 120000,21.428571428571285,30.037173152531153,125.2346534653465
20230110 120100,21.428571428571285,29.972190105467398,125.22729567074356
20230110 120200,21.428571428571285,29.904223566777198,125.21999611725877
20230110 120300,23.809523809523874,29.8799588772635,125.21471558920598
20230110 120400,26.190476190476126,29.898933805829262,125.21143467287907
20230110 120500,26.190476190476126,29.914000780574412,125.20817317025816
20230110 120600,30.952380952380967,30.01853048310495,125.2088526499709
20230110 120700,30.952380952380967,30.118227769620777,125.20951271597747
20230110 120800,26.190476190476126,30.11972195851593,125.20623179965054
20230110 120900,26.190476190476126,30.11730819359047,125.20297029702972
20230110 121000,26.190476190476126,30.110986474844427,125.19972820811489
20230110 121100,21.428571428571285,30.007386120671832,125.19258396427878
20230110 121200,21.428571428571285,29.900802274872746,125.18549796156086
20230110 121300,21.428571428571285,29.791234937447193,125.17847019996115
20230110 121400,21.428571428571285,29.678095814271643,125.17148126577365
20230110 121500,30.952380952380967,29.748126268558035,125.17237429625314
20230110 121600,30.952380952380967,29.81273601270617,125.17322849932053
20230110 121700,30.952380952380967,29.871925046716086,125.17404387497575
20230110 121800,30.952380952380967,29.925693370587748,125.17482042321878
20230110 121900,21.428571428571285,29.793182562344533,125.16790914385557
20230110 122000,21.428571428571285,29.668277556698374,125.16140555231992
20230110 122100,21.428571428571285,29.546272000661048,125.15515433896333
20230110 122200,21.428571428571285,29.42951907072663,125.14923315860997
20230110 122300,21.428571428571285,29.31095923741282,125.14340904678703
20230110 122400,21.428571428571285,29.191180794843145,125.13770141720053
20230110 122500,21.428571428571285,29.06959544889406,125.13209085614444
20230110 122600,19.512195121951176,28.9068623111828,125.12651912250048
20230110 122700,19.512195121951176,28.74034113326149,125.12077266550185
20230110 122800,19.512195121951176,28.570934878203456,125.11489031256068
20230110 122900,29.26829268292694,28.58993957661608,125.11671520093178
20230110 123000,29.26829268292694,28.60416517778695,125.11832653853622
20230110 123100,24.390243902439057,28.51976959255906,125.11588041157057
20230110 123200,24.390243902439057,28.433347846288562,125.11333721607456
20230110 123300,24.390243902439057,28.344899938975484,125.11069695204816
20230110 123400,31.707317073170707,28.397897893575344,125.11384197243245
20230110 123500,31.707317073170707,28.445191764370563,125.11673461463796
20230110 123600,16.21621621621611,28.183034475734537,125.1134925257232
20230110 123700,16.21621621621611,27.918180500082233,125.11005629974763
20230110 123800,25.0000000000002,27.82556978121762,125.11438555620269
20230110 123900,22.85714285714318,27.68834623679451,125.11852067559688
20230110 124000,22.85714285714318,27.549394163059635,125.12248107163663
20230110 124100,22.85714285714318,27.41684022767287,125.1266161910309
20230110 124200,11.42857142857159,27.066594794779895,125.12308289652496
20230110 124300,11.42857142857159,26.72135435720762,125.1196466705494
20230110 124400,11.42857142857159,26.37886150727275,125.11621044457375
20230110 124500,11.42857142857159,26.039116244975297,125.11277421859837
20230110 124600,8.823529411764644,25.653296722767053,125.1094350611532
20230110 124700,8.823529411764644,25.268924597249868,125.10601824888376
20230110 124800,8.823529411764644,24.88870875764373,125.10264026402638
20230110 124900,8.823529411764644,24.51264920394863,125.09930110658114
20230110 125000,8.823529411764644,24.140745936164574,125.0960007765483
20230110 125100,14.705882352941213,23.88833920804011,125.0966608425549
20230110 125200,8.823529411764644,23.52134912168444,125.09330227140366
20230110 125300,8.823529411764644,23.1562579135565,125.08988545913411
20230110 125400,8.823529411764644,22.79306558365627,125.08641040574636
20230110 125500,8.823529411764644,22.431772131983774,125.08287711124059
20230110 125600,8.823529411764644,22.072377558539017,125.07928557561644
20230110 125700,6.060606060606152,21.660706895652208,125.07563579887402
20230110 125800,6.060606060606152,21.251471496811646,125.07192778101334
20230110 125900,6.060606060606152,20.846025806627303,125.06821976315268
20230110 130000,6.060606060606152,20.444369825099184,125.06451174529224
20230110 130100,6.060606060606152,20.046955033763957,125.0608231411377
20230110 130200,6.060606060606152,19.653781432621642,125.05715395068921
20230110 130300,6.060606060606152,19.264849021672198,125.05350417394676
20230110 130400,6.060606060606152,18.880157800915654,125.0498738109104
20230110 130500,6.060606060606152,18.499707770351982,125.04626286158033
20230110 130600,6.060606060606152,18.12349892998121,125.04267132595618
20230110 130700,6.060606060606152,17.751531279803334,125.03909920403808
20230110 130800,6.060606060606152,17.384256301355013,125.03556590953208
20230110 130900,8.695652173913178,17.078307862388694,125.03228499320512
20230110 131000,9.52380952380962,16.80587187901745,125.02960590176669
20230110 131100,19.04761904761924,16.73277574364312,125.0312560667832
20230110 131200,22.222222222222573,16.730418882052863,125.03317802368475
20230110 131300,16.666666666666863,16.628359847782963,125.03150844496211
20230110 131400,16.666666666666863,16.535255197323533,125.03014948553675
20230110 131500,18.1818181818183,16.474041560862904,125.02880993981752
20230110 131600,18.1818181818183,16.418779271930998,125.02766453115902
20230110 131700,9.090909090909795,16.18805484034161,125.02461657930502
20230110 131800,9.090909090909795,15.962337749431581,125.02166569598134
20230110 131900,9.090909090909795,15.741176517664242,125.01879246748203
20230110 132000,9.090909090909795,15.523668181966254,125.01595806639486
20230110 132100,9.090909090909795,15.310264223874283,125.01318190642594
20230110 132200,9.090909090909795,15.100964643388334,125.01046398757525
20230110 132300,9.090909090909795,14.896672403581748,125.00784313725487
20230110 132400,14.285714285715446,14.801718828734103,125.00541642399534
20230110 132500,28.57142857142886,14.99334853406319,125.00514463211027
20230110 132600,28.57142857142886,15.18590270158639,125.00493108134346
20230110 132700,28.57142857142886,15.379381331303708,125.00477577169484
20230110 132800,28.57142857142886,15.573784423215145,125.00467870316443
20230110 132900,28.57142857142886,15.769111977320714,125.00463987575229
20230110 133000,28.57142857142886,15.965363993620402,125.00465928945836
20230110 133100,33.333333333333336,16.254986691526057,125.00469811687053
20230110 133200,33.333333333333336,16.545533851625823,125.00483401281305
20230110 133300,33.333333333333336,16.834232087337345,125.0049504950495
20230110 133400,33.333333333333336,17.121081398660642,125.0050475635799
20230110 133500,33.333333333333336,17.406544016692763,125.00514463211029
20230110 133600,33.333333333333336,17.690619941433702,125.00524170064062
20230110 133700,16.66666666666785,17.646049556165515,125.00335857115124
20230110 133800,16.66666666666785,17.602865864188498,125.00147544166181
20230110 133900,16.66666666666785,17.56153109659972,124.9996117258785
20230110 134000,0.0,17.19432340558413,124.99576781207534
20230110 134100,0.0,16.831275794442067,124.99192389827216
20230110 134200,0.0,16.47238826317354,124.98807998446905
20230110 134300,16.66666666666785,16.444458197399477,124.98619685497962
20230110 134400,16.66666666666785,16.41745259381954,124.98429431178411
20230110 134500,16.66666666666785,16.391833683530788,124.98239176858863
20230110 134600,16.66666666666785,16.36806369763027,124.9805086390992
20230110 134700,16.66666666666785,16.346142636117975,124.97864492331585
20230110 134800,33.333333333333336,16.653792346808935,124.97880023296446
20230110 134900,33.333333333333336,16.96097982640284,124.97899437002525
20230110 135000,33.333333333333336,17.26678061270556,124.979188507086
20230110 135100,33.333333333333336,17.57119470571711,124.97938264414672
20230110 135200,33.333333333333336,17.874222105437475,124.97957678120754
20230110 135300,33.333333333333336,18.174938349672548,124.97973209085616
20230110 135400,33.333333333333336,18.47334343842232,124.97984857309261
20230110 135500,33.333333333333336,18.769437371686802,124.9799262279169
20230110 135600,33.333333333333336,19.063220149465973,124.97996505532903
20230110 135700,33.333333333333336,19.356540696148095,124.98004271015336
20230110 135800,16.66666666666785,19.32260162611226,124.9781984080761
20230110 135900,16.66666666666785,19.29143594265879,124.97641234711706
20230110 140000,16.66666666666785,19.263043645787683,124.97468452727625
20230110 140100,16.66666666666785,19.235575811110685,124.97293729372937
20230110 140200,16.66666666666785,19.20903243862781,124.97117064647641
20230110 140300,16.66666666666785,19.18341352833904,124.96938458551739
20230110 140400,16.66666666666785,19.1587190802444,124.96757911085226
20230110 140500,16.66666666666785,19.134949094343867,124.96575422248107
20230110 140600,16.66666666666785,19.11210357063746,124.96390992040378
20230110 140700,16.66666666666785,19.090182509125167,124.96204620462046
20230110 140800,16.66666666666785,19.068813870143515,124.96016307513108
20230110 140900,16.66666666666785,19.047997653692487,124.95826053193555
20230110 141000,16.66666666666785,19.027733859772102,124.95633857503397
20230110 141100,16.66666666666785,19.00991650848735,124.95447485925058
20230110 141200,16.66666666666785,18.994545599838272,124.9526693845855
20230110 141300,16.66666666666785,18.980674123772328,124.95088332362653
20230110 141400,16.66666666666785,18.968302080289533,124.94911667637355
20230110 141500,16.66666666666785,18.95742946938987,124.94736944282664
20230110 141600,16.66666666666785,18.949476806152134,124.94569986410401
20230110 141700,16.66666666666785,18.9444440905763,124.94410794020578
20230110 141800,16.66666666666785,18.939323925874,124.94253543001363
20230110 141900,16.66666666666785,18.934116312045226,124.94098233352749
20230110 142000,0.0,18.60372912143522,124.93756552125801
20230110 142100,0.0,18.27777934935698,124.93426519122498
20230110 142200,0.0,17.956266995810513,124.93108134342846
20230110 142300,0.0,17.63919206079581,124.92801397786843
20230110 142400,0.0,17.324335835047,124.92498543972046
20230110 142500,0.0,17.011698318564072,124.92199572898465
20230110 142600,0.0,16.701279511347032,124.91904484566102
20230110 142700,0.0,16.393079413395867,124.91613278974957
20230110 142800,50.0,17.06698444637303,124.91718112987775
20230110 142900,50.0,17.732895600377514,124.91822947000583
20230110 143000,0.0,17.410420718546582,124.91143467287904
20230110 143100,0.0,17.08965881078122,124.90471753057656
20230110 143200,0.0,16.770609877081434,124.89807804309842
20230110 143300,0.0,16.454415900157603,124.89155503785675
20230110 143400,0.0,16.139934897299348,124.88510968743934
20230110 143500,0.0,15.82716686850666,124.87874199184623
20230110 143600,50.00000000000119,16.49650397064232,124.87833430401862
20230110 143700,50.00000000000119,17.1578471938053,124.87794602989709
20230110 143800,50.00000000000119,17.811196537995613,124.87757716948168
20230110 143900,50.00000000000119,18.456015617394733,124.87722772277228
20230110 144000,50.00000000000119,19.09230443200267,124.87689768976895
20230110 144100,50.00000000000119,19.720062981819424,124.87658707047174
20230110 144200,50.00000000000119,20.339291266844995,124.87629586488062
20230110 144300,50.00000000000119,20.949989287079372,124.87602407299559
20230110 144400,50.00000000000119,21.55215704252257,124.87577169481654
20230110 144500,16.66666666666785,21.492199761932753,124.87161716171616
20230110 144600,16.66666666666785,21.430183451910583,124.86752086973401
20230110 144700,16.66666666666785,21.366108112456057,124.86348281887012
20230110 144800,50.00000000000119,21.953568514811003,124.86342457775191
20230110 144900,50.00000000000119,22.53249865237476,124.86338575033975
20230110 145000,50.00000000000119,23.10289852514734,124.86336633663366
20230110 145100,50.00000000000119,23.66527969323615,124.86336633663366
20230110 145200,50.00000000000119,24.219802932674945,124.86338575033975
20230110 145300,75.00000000000178,25.25851324628336,124.86346340516408
20230110 145400,75.00000000000178,26.286977437240296,124.86359930110659
20230110 145500,75.00000000000178,27.304116966319288,124.86375461075518
20230110 145600,75.00000000000178,28.30993183352032,124.86392933410986
20230110 145700,75.00000000000178,29.304716185905157,124.86412347117067
20230110 145800,75.00000000000178,30.2884700234738,124.86433702193753
20230110 145900,75.00000000000178,31.259428463855663,124.86455057270433
20230110 150000,75.00000000000178,32.217591507050756,124.86476412347115
20230110 150100,75.00000000000178,33.162959153059084,124.864977674238
20230110 150200,75.00000000000178,34.09553140188062,124.86519122500488
20230110 150300,75.00000000000178,35.01530825351537,124.86540477577174
20230110 150400,75.00000000000178,35.92228970796337,124.86561832653855
20230110 150500,75.00000000000178,36.81647576522458,124.86583187730535
20230110 150600,75.00000000000178,37.698874929510765,124.86604542807221
20230110 150700,75.00000000000178,38.572260587404315,124.86627839254515
20230110 150800,75.00000000000178,39.436632738905196,124.86653077072415
20230110 150900,25.000000000001776,39.31159922715069,124.86288099398176
20230110 151000,25.000000000001776,39.18725906204176,124.8592894583576
20230110 151100,25.000000000001776,39.06361224357842,124.85575616385168
20230110 151200,25.000000000001776,38.94065877176066,124.852281110464
20230110 151300,25.000000000001776,38.819323108782626,124.84886429819454
20230110 151400,25.000000000001776,38.699605254644275,124.8455057270433
20230110 151500,25.000000000001776,38.58150520934565,124.84220539701028
20230110 151600,25.000000000001776,38.46502297288673,124.83896330809552
20230110 151700,25.000000000001776,38.35015854526751,124.835779460299
20230110 151800,25.000000000001776,38.23691192648799,124.83265385362068
20230110 151900,25.000000000001776,38.12204749886877,124.82956707435449
20230110 152000,25.000000000001776,38.00556526240984,124.82651912250049
20230110 152100,0.0,37.397269138679796,124.82154921374489
20230110 152200,50.0,37.7693651718125,124.82053970102895
20230110 152300,50.0,38.131754351906956,124.81953018831295
20230110 152400,50.0,38.48443667896317,124.81852067559699
20230110 152500,100.0,39.81103992752331,124.83321685109688
20230110 152600,100.0,41.12146508768636,124.84777713065425
20230110 152700,10.000000000000853,40.65100627709943,124.84455445544555
20230110 152800,10.000000000000853,40.18184171358425,124.84137060764901
20230110 152900,10.000000000000853,39.71397139714084,124.8382255872646
20230110 153000,10.000000000000853,39.2506309454486,124.83513880799843
20230110 153100,10.000000000000853,38.79182035850756,124.8321102698505
20230110 153200,10.000000000000853,38.33753963631768,124.82913997282081
20230110 153300,10.000000000000853,37.887788778879,124.82622791690936
20230110 153400,10.000000000000853,37.4425677861915,124.82337410211609
20230110 153500,60.00000000000085,37.98226881511791,124.83038245000972
20230110 153600,60.00000000000085,38.516792855757274,124.83735197049118
20230110 153700,10.000000000000853,38.065747751246825,124.83447874199184
20230110 153800,10.000000000000853,37.619232511487546,124.83166375461079
20230110 153900,10.000000000000853,37.17724713647946,124.82890700834788
20230110 154000,10.000000000000853,36.736556008543126,124.8261890894972
20230110 154100,10.000000000000853,36.29715912767857,124.82350999805865
20230110 154200,10.000000000000853,35.85905649388577,124.82086973403223
20230110 154300,10.000000000000853,35.422248107164734,124.818268297418
20230110 154400,10.000000000000853,34.98673396751548,124.81570568821587
20230110 154500,10.000000000000853,34.55251407493798,124.81318190642595
20230110 154600,10.000000000000853,34.11958842943224,124.81069695204813
20230110 154700,10.000000000000853,33.68795703099828,124.80825082508252
20230110 154800,10.000000000000853,33.25761987963608,124.80584352552907
20230110 154900,10.000000000000853,32.82857697534565,124.80347505338769
20230110 155000,10.000000000000853,32.40082831812698,124.8011454086585
20230110 155100,10.000000000000853,31.97437390798009,124.79885459134147
